panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
horizon_reversal,OCC-13f0b88cfc09d36d,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/0/cells/nodewise,"{""end_epoch"":10,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,CELL-82b63b296959e320,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.3706,,,92.166,92.57,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""nodewise""]","[""horizon_reversal""]","[""OCC-050a9c78acff1640"",""OCC-11a09128e77c5079"",""OCC-13f0b88cfc09d36d"",""OCC-2f570639f2e7e933"",""OCC-314ecc3a89bc1128"",""OCC-4dbaabb29754622f"",""OCC-7ad848fd22f3cd1f"",""OCC-81fef8efe5dd6db2"",""OCC-c4353498601e8f08"",""OCC-d4c167ffe64f0db8""]","[""/panels/horizon_reversal/individually_tuned/0/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/1/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/2/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/3/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/4/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/5/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/6/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/7/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/8/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/9/cells/nodewise""]","[""MEAS-1de2e0a3a67129dd"",""MEAS-68a1768c4be377d8"",""MEAS-9afc9361c839aad6"",""MEAS-ad9c3d70e8a87d44"",""MEAS-b085c5e7761decf9""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-fa061430a75ff642,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/1/cells/layerwise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,CELL-3a671a862822c985,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.7188,,,92.482,92.876,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""layerwise""]","[""horizon_reversal""]","[""OCC-344cdfd9ce9c7623"",""OCC-3791511516871909"",""OCC-56f32295bf68428e"",""OCC-70dbc20ff74cadcb"",""OCC-94d3f7e379c4a317"",""OCC-ad7deecf7580ae63"",""OCC-b863d73559cb9892"",""OCC-d5eece5690e70277"",""OCC-ddeccb6d6ce1dd37"",""OCC-fa061430a75ff642""]","[""/panels/horizon_reversal/individually_tuned/0/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/1/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/2/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/3/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/4/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/5/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/6/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/7/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/8/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/9/cells/layerwise""]","[""MEAS-2a48764b0abb8336"",""MEAS-8e2bec6613fe51d9"",""MEAS-a60473e1c4a69d1c"",""MEAS-bc25c28036ae79cc"",""MEAS-c1244247d169fa01""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-11a09128e77c5079,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/1/cells/nodewise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,CELL-82b63b296959e320,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.3706,,,92.166,92.57,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""nodewise""]","[""horizon_reversal""]","[""OCC-050a9c78acff1640"",""OCC-11a09128e77c5079"",""OCC-13f0b88cfc09d36d"",""OCC-2f570639f2e7e933"",""OCC-314ecc3a89bc1128"",""OCC-4dbaabb29754622f"",""OCC-7ad848fd22f3cd1f"",""OCC-81fef8efe5dd6db2"",""OCC-c4353498601e8f08"",""OCC-d4c167ffe64f0db8""]","[""/panels/horizon_reversal/individually_tuned/0/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/1/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/2/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/3/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/4/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/5/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/6/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/7/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/8/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/9/cells/nodewise""]","[""MEAS-1de2e0a3a67129dd"",""MEAS-68a1768c4be377d8"",""MEAS-9afc9361c839aad6"",""MEAS-ad9c3d70e8a87d44"",""MEAS-b085c5e7761decf9""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-d5eece5690e70277,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/2/cells/layerwise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,CELL-3a671a862822c985,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.7188,,,92.482,92.876,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""layerwise""]","[""horizon_reversal""]","[""OCC-344cdfd9ce9c7623"",""OCC-3791511516871909"",""OCC-56f32295bf68428e"",""OCC-70dbc20ff74cadcb"",""OCC-94d3f7e379c4a317"",""OCC-ad7deecf7580ae63"",""OCC-b863d73559cb9892"",""OCC-d5eece5690e70277"",""OCC-ddeccb6d6ce1dd37"",""OCC-fa061430a75ff642""]","[""/panels/horizon_reversal/individually_tuned/0/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/1/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/2/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/3/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/4/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/5/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/6/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/7/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/8/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/9/cells/layerwise""]","[""MEAS-2a48764b0abb8336"",""MEAS-8e2bec6613fe51d9"",""MEAS-a60473e1c4a69d1c"",""MEAS-bc25c28036ae79cc"",""MEAS-c1244247d169fa01""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-2f570639f2e7e933,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/2/cells/nodewise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,CELL-82b63b296959e320,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.3706,,,92.166,92.57,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""nodewise""]","[""horizon_reversal""]","[""OCC-050a9c78acff1640"",""OCC-11a09128e77c5079"",""OCC-13f0b88cfc09d36d"",""OCC-2f570639f2e7e933"",""OCC-314ecc3a89bc1128"",""OCC-4dbaabb29754622f"",""OCC-7ad848fd22f3cd1f"",""OCC-81fef8efe5dd6db2"",""OCC-c4353498601e8f08"",""OCC-d4c167ffe64f0db8""]","[""/panels/horizon_reversal/individually_tuned/0/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/1/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/2/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/3/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/4/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/5/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/6/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/7/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/8/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/9/cells/nodewise""]","[""MEAS-1de2e0a3a67129dd"",""MEAS-68a1768c4be377d8"",""MEAS-9afc9361c839aad6"",""MEAS-ad9c3d70e8a87d44"",""MEAS-b085c5e7761decf9""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-94d3f7e379c4a317,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/3/cells/layerwise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,CELL-3a671a862822c985,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.7188,,,92.482,92.876,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""layerwise""]","[""horizon_reversal""]","[""OCC-344cdfd9ce9c7623"",""OCC-3791511516871909"",""OCC-56f32295bf68428e"",""OCC-70dbc20ff74cadcb"",""OCC-94d3f7e379c4a317"",""OCC-ad7deecf7580ae63"",""OCC-b863d73559cb9892"",""OCC-d5eece5690e70277"",""OCC-ddeccb6d6ce1dd37"",""OCC-fa061430a75ff642""]","[""/panels/horizon_reversal/individually_tuned/0/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/1/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/2/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/3/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/4/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/5/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/6/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/7/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/8/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/9/cells/layerwise""]","[""MEAS-2a48764b0abb8336"",""MEAS-8e2bec6613fe51d9"",""MEAS-a60473e1c4a69d1c"",""MEAS-bc25c28036ae79cc"",""MEAS-c1244247d169fa01""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-050a9c78acff1640,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/3/cells/nodewise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,CELL-82b63b296959e320,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.3706,,,92.166,92.57,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""nodewise""]","[""horizon_reversal""]","[""OCC-050a9c78acff1640"",""OCC-11a09128e77c5079"",""OCC-13f0b88cfc09d36d"",""OCC-2f570639f2e7e933"",""OCC-314ecc3a89bc1128"",""OCC-4dbaabb29754622f"",""OCC-7ad848fd22f3cd1f"",""OCC-81fef8efe5dd6db2"",""OCC-c4353498601e8f08"",""OCC-d4c167ffe64f0db8""]","[""/panels/horizon_reversal/individually_tuned/0/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/1/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/2/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/3/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/4/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/5/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/6/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/7/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/8/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/9/cells/nodewise""]","[""MEAS-1de2e0a3a67129dd"",""MEAS-68a1768c4be377d8"",""MEAS-9afc9361c839aad6"",""MEAS-ad9c3d70e8a87d44"",""MEAS-b085c5e7761decf9""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-ad7deecf7580ae63,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/4/cells/layerwise,"{""end_epoch"":50,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,CELL-3a671a862822c985,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.7188,,,92.482,92.876,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""layerwise""]","[""horizon_reversal""]","[""OCC-344cdfd9ce9c7623"",""OCC-3791511516871909"",""OCC-56f32295bf68428e"",""OCC-70dbc20ff74cadcb"",""OCC-94d3f7e379c4a317"",""OCC-ad7deecf7580ae63"",""OCC-b863d73559cb9892"",""OCC-d5eece5690e70277"",""OCC-ddeccb6d6ce1dd37"",""OCC-fa061430a75ff642""]","[""/panels/horizon_reversal/individually_tuned/0/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/1/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/2/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/3/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/4/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/5/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/6/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/7/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/8/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/9/cells/layerwise""]","[""MEAS-2a48764b0abb8336"",""MEAS-8e2bec6613fe51d9"",""MEAS-a60473e1c4a69d1c"",""MEAS-bc25c28036ae79cc"",""MEAS-c1244247d169fa01""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-81fef8efe5dd6db2,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/4/cells/nodewise,"{""end_epoch"":50,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,CELL-82b63b296959e320,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.3706,,,92.166,92.57,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""nodewise""]","[""horizon_reversal""]","[""OCC-050a9c78acff1640"",""OCC-11a09128e77c5079"",""OCC-13f0b88cfc09d36d"",""OCC-2f570639f2e7e933"",""OCC-314ecc3a89bc1128"",""OCC-4dbaabb29754622f"",""OCC-7ad848fd22f3cd1f"",""OCC-81fef8efe5dd6db2"",""OCC-c4353498601e8f08"",""OCC-d4c167ffe64f0db8""]","[""/panels/horizon_reversal/individually_tuned/0/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/1/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/2/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/3/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/4/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/5/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/6/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/7/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/8/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/9/cells/nodewise""]","[""MEAS-1de2e0a3a67129dd"",""MEAS-68a1768c4be377d8"",""MEAS-9afc9361c839aad6"",""MEAS-ad9c3d70e8a87d44"",""MEAS-b085c5e7761decf9""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-3791511516871909,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/5/cells/layerwise,"{""end_epoch"":60,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,CELL-3a671a862822c985,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.7188,,,92.482,92.876,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""layerwise""]","[""horizon_reversal""]","[""OCC-344cdfd9ce9c7623"",""OCC-3791511516871909"",""OCC-56f32295bf68428e"",""OCC-70dbc20ff74cadcb"",""OCC-94d3f7e379c4a317"",""OCC-ad7deecf7580ae63"",""OCC-b863d73559cb9892"",""OCC-d5eece5690e70277"",""OCC-ddeccb6d6ce1dd37"",""OCC-fa061430a75ff642""]","[""/panels/horizon_reversal/individually_tuned/0/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/1/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/2/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/3/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/4/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/5/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/6/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/7/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/8/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/9/cells/layerwise""]","[""MEAS-2a48764b0abb8336"",""MEAS-8e2bec6613fe51d9"",""MEAS-a60473e1c4a69d1c"",""MEAS-bc25c28036ae79cc"",""MEAS-c1244247d169fa01""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-4dbaabb29754622f,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/5/cells/nodewise,"{""end_epoch"":60,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,CELL-82b63b296959e320,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.3706,,,92.166,92.57,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""nodewise""]","[""horizon_reversal""]","[""OCC-050a9c78acff1640"",""OCC-11a09128e77c5079"",""OCC-13f0b88cfc09d36d"",""OCC-2f570639f2e7e933"",""OCC-314ecc3a89bc1128"",""OCC-4dbaabb29754622f"",""OCC-7ad848fd22f3cd1f"",""OCC-81fef8efe5dd6db2"",""OCC-c4353498601e8f08"",""OCC-d4c167ffe64f0db8""]","[""/panels/horizon_reversal/individually_tuned/0/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/1/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/2/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/3/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/4/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/5/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/6/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/7/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/8/cells/nodewise"",""/panels/horizon_reversal/individually_tuned/9/cells/nodewise""]","[""MEAS-1de2e0a3a67129dd"",""MEAS-68a1768c4be377d8"",""MEAS-9afc9361c839aad6"",""MEAS-ad9c3d70e8a87d44"",""MEAS-b085c5e7761decf9""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
horizon_reversal,OCC-56f32295bf68428e,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/6/cells/layerwise,"{""end_epoch"":70,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,CELL-3a671a862822c985,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.7188,,,92.482,92.876,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""layerwise""]","[""horizon_reversal""]","[""OCC-344cdfd9ce9c7623"",""OCC-3791511516871909"",""OCC-56f32295bf68428e"",""OCC-70dbc20ff74cadcb"",""OCC-94d3f7e379c4a317"",""OCC-ad7deecf7580ae63"",""OCC-b863d73559cb9892"",""OCC-d5eece5690e70277"",""OCC-ddeccb6d6ce1dd37"",""OCC-fa061430a75ff642""]","[""/panels/horizon_reversal/individually_tuned/0/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/1/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/2/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/3/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/4/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/5/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/6/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/7/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/8/cells/layerwise"",""/panels/horizon_reversal/individually_tuned/9/cells/layerwise""]","[""MEAS-2a48764b0abb8336"",""MEAS-8e2bec6613fe51d9"",""MEAS-a60473e1c4a69d1c"",""MEAS-bc25c28036ae79cc"",""MEAS-c1244247d169fa01""]",10,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
