panel_id,cell_id,cell_label,split,metric,epoch_index,completed_epochs,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,source_pointer,independence_note
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,58,59,3,86.34,2.789749092660484,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,59,60,3,87.09333333333333,1.4224392195567968,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,60,61,3,87.57333333333334,0.6757465007925202,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,61,62,3,87.76,0.19672315572906096,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,62,63,3,88.02,0.1652271164185893,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,63,64,3,88.12,0.18999999999999773,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,64,65,3,88.16,0.1931320791582839,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,65,66,3,88.14,0.20999999999999983,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,66,67,3,88.32000000000001,0.2463736998950955,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,67,68,3,88.32000000000001,0.20074859899884243,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,68,69,3,88.27333333333333,0.248260615751543,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,69,70,3,88.33,0.3464101615137804,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,70,71,3,88.30333333333333,0.29143323992525977,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,71,72,3,88.32,0.21931712199460962,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,72,73,3,88.44666666666667,0.36665151483845726,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,73,74,3,88.42333333333333,0.31895663237082494,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,74,75,3,88.34333333333333,0.2702468007827946,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,75,76,3,88.38,0.3642801120017368,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,76,77,3,88.38,0.28478061731796434,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,77,78,3,88.45333333333333,0.3611555528208487,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,78,79,3,88.39,0.4371498598878828,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,79,80,3,88.41666666666667,0.31533051443419696,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,80,81,3,88.46666666666667,0.22744962812309114,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,81,82,3,88.46666666666667,0.3271594921950667,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,82,83,3,88.42666666666666,0.3931072796748107,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,83,84,3,88.39666666666666,0.5093459858812371,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,84,85,3,88.43666666666667,0.40128958787057595,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,85,86,3,88.39,0.4450842616853581,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,86,87,3,88.42666666666666,0.3429771615331432,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,87,88,3,88.44,0.5282991576748911,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,88,89,3,88.37333333333333,0.4301550108197457,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,89,90,3,88.43333333333334,0.29143323992525977,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,90,91,3,88.42,0.3702701716314726,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,91,92,3,88.42,0.3315116890850177,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,92,93,3,88.43333333333334,0.3106981386061585,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,93,94,3,88.46666666666667,0.3931072796748151,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,94,95,3,88.40666666666667,0.3744774136491229,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,95,96,3,88.46333333333334,0.3982880029995052,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,96,97,3,88.41666666666667,0.3412232895529473,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,97,98,3,88.36,0.2816025568065762,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,98,99,3,88.41,0.3269556544854371,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,test,single_epoch_accuracy,99,100,3,88.39666666666666,0.38436094147732464,,/panels/cau1/cells/2/test_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,0,1,3,47.093333333333334,0.42335957923889206,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,1,2,3,68.9,0.12288205727444086,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,2,3,3,78.04666666666667,0.15176736583776132,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,3,4,3,84.00999999999999,0.270739727413616,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,4,5,3,87.7,0.2981610303175103,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,5,6,3,90.82333333333334,0.09291573243177785,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,6,7,3,93.22,0.18734993995195903,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,7,8,3,94.70333333333333,0.19756855350316618,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,8,9,3,96.02666666666667,0.22810816147901017,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,9,10,3,96.79666666666667,0.06027713773341884,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,10,11,3,97.4,0.15588457268119665,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,11,12,3,97.83,0.09539392014170091,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,12,13,3,98.21333333333334,0.07023769168568511,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,13,14,3,98.44,0.20999999999999983,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,14,15,3,98.46,0.23259406699225663,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,15,16,3,98.63666666666667,0.17243356208503557,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,16,17,3,99.02666666666667,0.15176736583776132,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,17,18,3,99.06666666666666,0.24006943440040665,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,18,19,3,98.96333333333334,0.4652239604033036,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,19,20,3,98.84666666666666,0.2557994005726611,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,20,21,3,98.93333333333334,0.46875722216658333,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,21,22,3,98.73333333333333,0.7655281401315888,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,22,23,3,99.08666666666667,0.718632961485443,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,23,24,3,99.44333333333334,0.4544593857907831,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,24,25,3,99.56333333333333,0.36170890690351576,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,25,26,3,99.70333333333333,0.2857154761879925,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,26,27,3,99.82333333333334,0.2804163571073078,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,27,28,3,99.94333333333333,0.09814954576223736,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,28,29,3,99.99,0.01732050807568943,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,29,30,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,30,31,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,31,32,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,32,33,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,33,34,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,34,35,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,35,36,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,36,37,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,37,38,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,38,39,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,39,40,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,40,41,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,41,42,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,42,43,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,43,44,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,44,45,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,45,46,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,46,47,3,99.97,0.05196152422706829,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,47,48,3,96.32,6.3739469718534725,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,48,49,3,97.91,2.110284341030847,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,49,50,3,94.70333333333333,7.3985831977030125,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,50,51,3,97.67666666666666,3.135671113706496,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,51,52,3,99.09333333333333,1.343366418120291,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,52,53,3,99.57333333333334,0.6961561127601608,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,53,54,3,99.78666666666666,0.36087855759705423,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,54,55,3,99.91,0.15588457268119665,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,55,56,3,99.96666666666667,0.028867513459479646,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,56,57,3,95.87666666666667,7.141822829875673,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,57,58,3,98.68666666666667,2.2747600606071243,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,58,59,3,99.38,1.0738715006927035,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,59,60,3,99.74,0.45033320996790877,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,60,61,3,99.91,0.15588457268119665,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,61,62,3,99.99,0.01732050807568943,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,62,63,3,99.99666666666667,0.005773502691899211,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,63,64,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,64,65,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,65,66,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,66,67,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,67,68,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,68,69,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,69,70,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,70,71,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,71,72,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,72,73,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,73,74,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,74,75,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,75,76,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,76,77,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,77,78,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,78,79,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,79,80,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,80,81,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,81,82,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,82,83,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,83,84,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,84,85,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,85,86,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,86,87,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,87,88,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,88,89,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,89,90,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,90,91,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,91,92,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,92,93,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,93,94,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,94,95,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,95,96,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,96,97,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,97,98,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,98,99,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-ff5b16de8ab673ab,cau1-lr002,train,single_epoch_accuracy,99,100,3,100.0,0.0,,/panels/cau1/cells/2/train_curve,epoch measurements from the same runs
cau1,CELL-e9a0247a99a9f9cb,cau1-lr005,test,single_epoch_accuracy,0,1,3,52.47,7.024891458236208,,/panels/cau1/cells/3/test_curve,epoch measurements from the same runs
cau1,CELL-e9a0247a99a9f9cb,cau1-lr005,test,single_epoch_accuracy,1,2,3,67.48666666666666,1.6308688890690537,,/panels/cau1/cells/3/test_curve,epoch measurements from the same runs
cau1,CELL-e9a0247a99a9f9cb,cau1-lr005,test,single_epoch_accuracy,2,3,3,74.43666666666667,2.772910624836896,,/panels/cau1/cells/3/test_curve,epoch measurements from the same runs
cau1,CELL-e9a0247a99a9f9cb,cau1-lr005,test,single_epoch_accuracy,3,4,3,79.19333333333333,1.959702358352749,,/panels/cau1/cells/3/test_curve,epoch measurements from the same runs
cau1,CELL-e9a0247a99a9f9cb,cau1-lr005,test,single_epoch_accuracy,4,5,3,80.61333333333333,1.2090216430376026,,/panels/cau1/cells/3/test_curve,epoch measurements from the same runs
cau1,CELL-e9a0247a99a9f9cb,cau1-lr005,test,single_epoch_accuracy,5,6,3,79.26666666666667,2.122977468870861,,/panels/cau1/cells/3/test_curve,epoch measurements from the same runs
cau1,CELL-e9a0247a99a9f9cb,cau1-lr005,test,single_epoch_accuracy,6,7,3,80.81666666666666,1.2251666553303358,,/panels/cau1/cells/3/test_curve,epoch measurements from the same runs
cau1,CELL-e9a0247a99a9f9cb,cau1-lr005,test,single_epoch_accuracy,7,8,3,80.55666666666667,0.315647482697604,,/panels/cau1/cells/3/test_curve,epoch measurements from the same runs
cau1,CELL-e9a0247a99a9f9cb,cau1-lr005,test,single_epoch_accuracy,8,9,3,80.47666666666666,0.5834666514320517,,/panels/cau1/cells/3/test_curve,epoch measurements from the same runs
