analysis_set,arm,family,tag,n_records,exception_arm,analysis_entry_id,source_ids,n_null_draws,point_index_1based,label,u,E_pp,clamped,n_blocks,bsz_min,bsz_max,permutation_null_mc_se_pp,analysis_peak_lower_edge_censored,scope,units
trajectory,probes_p5/probe_w_a3_s0,r18,r18  frozen,2000,false,K07,S0622,3,13,4,4,0.0118706054447707,false,1200,108,18432,0.000208594663078847,true,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s0,r18,r18  frozen,2000,false,K07,S0622,3,14,8,8,0.00472897663881906,false,600,216,36864,9.19863647332349e-05,true,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s0,r18,r18  frozen,2000,false,K07,S0622,3,15,16,16,0.00238826330137576,false,300,432,73728,9.68052936463423e-05,true,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s0,r18,r18  frozen,2000,false,K07,S0622,3,16,32,32,0.000616183240235605,false,150,864,147456,5.21042006222813e-05,true,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s0,r18,r18  frozen,2000,false,K07,S0622,3,17,64,64,9.62990022550906e-06,false,75,1728,294912,5.01888309417326e-05,true,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,1,1/1024,0.0009765625,0.170956014636864,false,4376256,1,4,0.0181638803011101,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,2,1/512,0.001953125,0.192229493408114,false,2287296,1,9,0.0254694256240587,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,3,1/256,0.00390625,0.157178274073701,false,1189568,1,18,0.01279772299313,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,4,1/128,0.0078125,0.096945222698732,false,605888,1,36,0.00892501361644977,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,5,1/64,0.015625,0.0712202349736804,false,304832,1,72,0.00508862518117551,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,6,1/32,0.03125,0.041604917176968,false,153280,1,144,0.00283917264777944,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,7,1/16,0.0625,0.0384520265781817,false,76640,2,288,0.000649205581539068,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,8,1/8,0.125,0.04366577584491,false,38464,3,576,0.00191439353007551,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,9,1/4,0.25,0.0415171543214422,false,19191,7,1152,0.00166111079095375,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,10,1/2,0.5,0.0419750167690793,false,9596,14,2304,0.000945984700111556,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,11,1,1,0.0411330174000584,false,4800,27,4608,0.000862774291485554,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,12,2,2,0.0193156781419111,false,2400,54,9216,0.000427433635363832,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,13,4,4,0.00832745052519775,false,1200,108,18432,0.00028065514834247,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,14,8,8,0.00231478836285591,false,600,216,36864,0.000193808652660403,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,15,16,16,0.00160543545036477,false,300,432,73728,0.000137387566800201,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,16,32,32,0.000741363804751082,false,150,864,147456,0.000141803582734775,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_p5/probe_w_a3_s1,r18,r18  frozen,2000,false,K08,S0622,3,17,64,64,0.000377242953612943,false,75,1728,294912,6.78403751295742e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,1,1/1024,0.0009765625,1.2770736982065,false,2238144,1,4,0.00839834209959519,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,2,1/512,0.001953125,1.67803652183218,false,1246912,1,9,0.017144382940572,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,3,1/256,0.00390625,1.17042761917861,false,685760,1,18,0.00594981481435237,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,4,1/128,0.0078125,0.805732108349384,false,358080,1,36,0.00967912092595797,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,5,1/64,0.015625,0.633231482011836,false,181952,1,72,0.00997344518716232,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,6,1/32,0.03125,0.51619078388189,false,91840,1,144,0.00337616425922136,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,7,1/16,0.0625,0.454297439261967,false,45920,2,288,0.00379115740939018,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,8,1/8,0.125,0.416751071270128,false,23104,3,576,0.00295856378190699,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,9,1/4,0.25,0.410701208606561,false,11511,7,1152,0.00360911726254129,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,10,1/2,0.5,0.401552823485611,false,5756,14,2304,0.000713112282190264,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,11,1,1,0.39737263376906,false,2880,27,4608,0.00104114425128582,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,12,2,2,0.197704078684582,false,1440,54,9216,0.00012492902665268,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,13,4,4,0.100376598203005,false,720,108,18432,9.11779213368397e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,14,8,8,0.0494620008622116,false,360,216,36864,0.000294227871143715,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,15,16,16,0.0245431432717392,false,180,432,73728,8.70097645173508e-05,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,16,32,32,0.010293308101082,false,90,864,147456,0.000248162708259092,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s0,r10,r10  free,2000,false,K09,S0622,3,17,64,64,0.00496227368810753,false,45,1728,294912,0.000136533841987891,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s1,r10,r10  free,2000,false,K10,S0622,3,1,1/1024,0.0009765625,0.673012557673275,false,2238144,1,4,0.0255555836347483,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s1,r10,r10  free,2000,false,K10,S0622,3,2,1/512,0.001953125,0.795220979504369,false,1246912,1,9,0.0133297253477359,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s1,r10,r10  free,2000,false,K10,S0622,3,3,1/256,0.00390625,0.565231163152596,false,685760,1,18,0.0187975142092308,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s1,r10,r10  free,2000,false,K10,S0622,3,4,1/128,0.0078125,0.350803458702063,false,358080,1,36,0.0074843711719633,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ff5/probe_r10_w_s1,r10,r10  free,2000,false,K10,S0622,3,5,1/64,0.015625,0.215494661529109,false,181952,1,72,0.0110391074375325,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | All 17 supplied u rungs per analysis entry are retained, including clamped and exception flags. Permutation-null MC SE is not training-seed SE.",percentage points of explained variance; u in output-channel row units
